timestamp,coin_name,price,market_cap,volume,is_real_time
15-04-2024 00:00,uniswap,629.1466452,4.74943E+11,32428597857,FALSE
15-04-2024 00:00,internet-computer,1077.310215,5.00965E+11,21279253531,FALSE
15-04-2024 00:00,filecoin,515.3358071,2.78649E+11,42817115312,FALSE
15-04-2024 00:00,vechain,3.592285832,2.61248E+11,12131514169,FALSE
15-04-2024 00:00,aptos,798.858179,3.40983E+11,24455389585,FALSE
15-04-2024 00:00,arbitrum,98.77405479,2.62916E+11,66348130470,FALSE
15-04-2024 00:00,the-graph,21.75175584,2.06081E+11,12002454557,FALSE
15-04-2024 00:00,aave,7365.052416,1.09131E+11,16291244112,FALSE
15-04-2024 00:00,maker,255715.7673,2.37138E+11,16373357978,FALSE
15-04-2024 00:00,algorand,15.03758711,1.22342E+11,12144841278,FALSE
15-04-2024 00:00,eos,64.83209642,74438137341,21130621798,FALSE
15-04-2024 00:00,theta-token,181.3626376,1.81658E+11,6440572920,FALSE
15-04-2024 00:00,tezos,87.79812396,85904034344,5092744619,FALSE
15-04-2024 00:00,fantom,59.70064453,1.67494E+11,33749950626,FALSE
15-04-2024 00:00,decentraland,37.08515432,69297585537,11574232099,FALSE
15-04-2024 00:00,chiliz,9.018003869,80367893005,10189203256,FALSE
15-04-2024 00:00,optimism,194.5547851,1.96262E+11,40543724308,FALSE
15-04-2024 00:00,render-token,750.7002104,2.86624E+11,34291472860,FALSE
15-04-2024 00:00,frax,83.54796742,54246609776,5142451615,FALSE
15-04-2024 00:00,mina-protocol,67.00851397,72842926167,4662097976,FALSE
16-04-2024 00:00,bitcoin,5296848.397,1.04216E+14,3.57378E+12,FALSE
16-04-2024 00:00,ethereum,258968.7717,3.10871E+13,1.95472E+12,FALSE
16-04-2024 00:00,binancecoin,46204.14874,7.09941E+12,1.60633E+11,FALSE
16-04-2024 00:00,solana,11558.41982,5.15349E+12,5.24813E+11,FALSE
16-04-2024 00:00,ripple,41.54066139,2.28783E+12,1.94612E+11,FALSE
16-04-2024 00:00,cardano,38.43897506,1.35613E+12,60616387302,FALSE
16-04-2024 00:00,dogecoin,13.50367465,1.93959E+12,3.26754E+11,FALSE
16-04-2024 00:00,polkadot,560.6415042,7.57637E+11,31217929258,FALSE
16-04-2024 00:00,litecoin,6522.892447,4.84864E+11,66259303621,FALSE
16-04-2024 00:00,tron,9.32155543,8.15899E+11,53683824022,FALSE
16-04-2024 00:00,chainlink,1133.744248,6.65158E+11,57756087856,FALSE
16-04-2024 00:00,avalanche-2,2935.428217,1.1098E+12,81250247157,FALSE
16-04-2024 00:00,stellar,8.991474323,2.59018E+11,10756453779,FALSE
16-04-2024 00:00,uniswap,605.7476896,4.55926E+11,22669922734,FALSE
16-04-2024 00:00,internet-computer,1029.980614,4.75806E+11,20163097260,FALSE
16-04-2024 00:00,filecoin,502.840699,2.70199E+11,35507541941,FALSE
16-04-2024 00:00,vechain,3.458794386,2.5141E+11,15019988431,FALSE
16-04-2024 00:00,aptos,763.1076422,3.24122E+11,20551721524,FALSE
